date,temp_avg,temp_max,temp_min,variation
2025-03-25,18.895347221875003,23.21875,12.375,2.8371574886561897
2025-03-26,20.644652776875,24.662499999999998,14.956249999999999,2.9477065821662816
2025-03-27,19.235486110625,23.44375,14.6,2.1930927191707603
2025-03-28,20.728194444375,25.06875,18.01875,1.834699954953635
2025-03-29,11.821770833125,13.675,10.33125,3.1531634841488816
2025-03-30,14.971631943875,19.34375,9.6875,3.3327837715602104
2025-03-31,12.272881943625,15.6125,9.0,3.8518443150397568
2025-04-01,10.0359722209375,11.2375,8.975,4.502303071647661
2025-04-02,14.658680555,17.700000000000003,12.293750000000001,3.9331152181579108
2025-04-03,12.4113194440625,15.5625,9.712499999999999,3.4746427899659422
2025-04-04,14.559236111687499,18.81875,8.3625,1.8306830073933018
2025-04-05,15.60229166725,20.26875,9.15,1.989152437323581
2025-04-06,16.80613206125,20.68125,12.6875,2.3100543302143626
2025-04-07,16.080451388625,20.89375,11.35625,2.348444628098796
2025-04-08,16.7103125000625,20.33125,11.0,1.5412041093502917
2025-04-09,17.457673610625,22.174999999999997,11.0375,1.7124112490757324
2025-04-10,18.108784721875,21.962500000000002,14.125,1.1823253973760828
2025-04-11,18.339016423125003,20.775,14.493750000000002,1.0124994357747887
2025-04-12,17.0062847225,19.85,12.918750000000001,0.8035128814033441
2025-04-13,16.135243055625,19.543750000000003,13.925,0.895256163296458
2025-04-14,19.836388889375,24.1875,15.28125,1.2311316313798262
2025-04-15,18.26760416625,22.081249999999997,13.306249999999999,1.170942368300847
2025-04-16,17.0486458343125,21.36875,10.731250000000001,1.205160675047926
2025-04-17,18.847916666812498,22.743750000000002,13.1125,1.2655189227563168
2025-04-18,21.162083333125004,24.775,16.5625,1.768854536284616
2025-04-19,22.8498611125,26.8375,17.125,2.330291183326827
2025-04-20,20.569861110625,22.762500000000003,17.90625,1.9397396326705438
2025-04-21,19.4383476875,23.63125,15.181249999999999,1.9442379599628057
2025-04-22,19.241770833062503,23.53125,14.956249999999999,1.8539991180429043
2025-04-23,19.473390556875,20.90625,18.043750000000003,1.4103059512377947
2025-04-24,20.9131597225,24.83125,17.6625,1.2843161022830059
2025-04-25,20.39069444375,23.437499999999996,17.275,1.2528712299931286
2025-04-26,17.5446875,20.918750000000003,13.26875,1.130284329173937
2025-04-27,19.567430555312498,23.325000000000003,13.587500000000002,1.0558292597294845
2025-04-28,19.24423611,22.93125,16.075,1.0605609695162153
2025-04-29,19.71611111125,25.00625,14.912500000000001,1.0577891311739183
2025-04-30,18.864583333812497,23.35,13.43125,1.089681464885222
2025-05-01,19.564911006875,23.4625,17.299999999999997,0.8918274557196527
2025-05-02,17.485772425,19.931250000000002,15.09375,0.9571086496018367
2025-05-03,21.338854166875,26.09375,15.993749999999999,1.1466955526457174
2025-05-04,20.194097221249997,24.99375,16.0875,1.1859708368075204
2025-05-05,19.123368055,23.1625,14.568750000000001,1.1909626930957569
2025-05-06,16.69045139,18.05,15.59375,1.5740541929601108
2025-05-07,20.6697916675,25.325000000000003,16.05,1.684985382394658
2025-05-08,19.502430555625,23.224999999999998,15.775,1.683484101686428
2025-05-09,19.526041666875,23.049999999999997,16.625,1.4846565082521752
2025-05-10,20.90875000125,23.556250000000002,18.8875,1.4064714802865437
2025-05-11,22.754999999375,26.40625,18.38125,1.8691015688776083
2025-05-12,19.333993055,23.125,16.98125,1.8565014296231024
2025-05-13,20.5569791675,24.60625,16.4375,1.1957405426421575
2025-05-14,21.067118055625002,25.856250000000003,17.19375,1.216350772424711
2025-05-15,21.429172098125,25.668750000000003,18.006249999999998,1.1642015325733883
2025-05-16,22.346145831875,25.36875,19.375,1.1388690183380652
2025-05-17,21.748124999375,23.1125,20.575000000000003,1.1472998566076549
2025-05-18,24.40149305625,27.24375,22.3625,1.578422738042173
2025-05-19,20.92770833375,23.04375,19.075,1.2940366331188782
2025-05-20,23.602862103125,28.09375,20.49375,1.325035754657299
2025-05-21,25.46291666625,28.987500000000004,21.7625,1.6824128421332467
2025-05-22,24.437916666875,28.143749999999997,20.75,1.6441679509387623
2025-05-23,20.09125000125,23.018749999999997,17.71875,2.031758474447718
2025-05-24,19.411145834375,21.5625,17.05625,2.418053664026612
